username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
CreativeTweets;26/11/2016 21:58;1;1;Covert CIA plot to wait until Fidel Castro dies of old age successful https://www. thebeaverton.com/2016/11/covert -cia-plot-wait-fidel-castro-dies-old-age-successful/ … via @TheBeaverton;;@TheBeaverton;;8,02663E+17;https://twitter.com/CreativeTweets/status/802662772240711684;;
michael_w_henze;26/11/2016 21:58;0;0;"It can be so hard to be merciful to the monsters"" of this earth. i.e. Fidel Castro and yet we are called to do so. https:// twitter.com/kalinaboulter/ status/802647806708158464 …""";;;;8,02663E+17;https://twitter.com/michael_w_henze/status/802662771628380160;;
OldJoeStalin;26/11/2016 21:58;0;0;Of interest today is the arrival of #Fidel Castro Rus. He cleared the checkpoint about 2pm Havana time after injections, etc.;;;#Fidel;8,02663E+17;https://twitter.com/OldJoeStalin/status/802662769434587136;;
alt_bit_coins;26/11/2016 21:58;0;0;Crypto-Nazi Fidel Castro disclosed alt-right attitude during 1959 Face the Nation interview … pic.twitter.com/fe5yUpiJSn;;;;8,02663E+17;https://twitter.com/alt_bit_coins/status/802662767010451457;;
_ngoo;26/11/2016 21:58;0;0;#MotherJones Fidel Castro Died. Read Blog: http:// owler.us/abS6mH;;;#MotherJones;8,02663E+17;https://twitter.com/_ngoo/status/802662760936919041;;
Minniie_M;26/11/2016 21:58;0;2;@TimesNow I'm sure he'll morn the death of yet another of is role models- the totalitarian dictator Fidel Castro .;;@TimesNow;;8,02663E+17;https://twitter.com/Minniie_M/status/802662760106655744;;
phaxyn;26/11/2016 21:58;0;0;"CNN: Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659454370070528 …""";;;;8,02663E+17;https://twitter.com/phaxyn/status/802662758743470080;;
MiamibyNight;26/11/2016 21:58;0;0;On The Death Of Fidel Castro : The View From Miami - NPR http:// bit.ly/2gtxWp2 #Miami;;;#Miami;8,02663E+17;https://twitter.com/MiamibyNight/status/802662758428721153;;
BebasBerita;26/11/2016 21:58;0;0;#Hollywood Fidel Castro Death: 9 Hollywood Stars Seduced by Cuban Leader - TheWrap http:// dlvr.it/MlZcML;;;#Hollywood;8,02663E+17;https://twitter.com/BebasBerita/status/802662753819246592;;
Olayimiqa;26/11/2016 21:58;0;0;God rest his soul and bless his descendants... #FidelCastro;;;#FidelCastro;8,02663E+17;https://twitter.com/Olayimiqa/status/802662747464941570;;
ViralTrendUrdu;26/11/2016 21:58;0;0;"Kasuri420: cnni: Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659453329936384 …""";;;;8,02663E+17;https://twitter.com/ViralTrendUrdu/status/802662744868683776;;
ajp887;26/11/2016 21:58;0;0;Putin's friendly msg. underscores exactly who Fidel Castro was: a dictator who brutally suppressed the freedom & prosperity of Cubans. https:// twitter.com/cnn/status/802 659454370070528 …;;;;8,02663E+17;https://twitter.com/ajp887/status/802662743711031297;;
pdogg1975;26/11/2016 21:58;0;0;Cuba's former leader Fidel Castro has died aged 90, state TV announces http:// ln.is/C662l by #AsliAmirah via @c0nvey;;@c0nvey;#AsliAmirah;8,02663E+17;https://twitter.com/pdogg1975/status/802662742125518848;;
AmorShabbi;26/11/2016 21:58;0;0;Make Sure you didn't Miss Amor Shabbi Post! http:// paper.li/f-1303473228?e dition_id=2a833600-b434-11e6-9f3a-0cc47a0d1609 … #fidelcastro #trudeaueulogies;;;#fidelcastro #trudeaueulogies;8,02663E+17;https://twitter.com/AmorShabbi/status/802662740942790656;;
atx3324;26/11/2016 21:58;0;0;fidel castro died i guess that's good right;;;;8,02663E+17;https://twitter.com/atx3324/status/802662732612902912;;
goodtoknow25;26/11/2016 21:58;0;0;‘Shameful and embarrassing’: Justin Trudeau gets slammed for his remarks praising Fidel Castro http:// goodtoknow.co.in/shameful-and-e mbarrassing-justin-trudeau-gets-slammed-for-his-remarks-praising-fidel-castro/ …;;;;8,02663E+17;https://twitter.com/goodtoknow25/status/802662724110938112;;
AlishiaCharett2;26/11/2016 21:58;0;0;White House statement by @POTUS on the passing of Fidel Castro : http:// ln.is/Ejk8j . by #StateDept via @c0nvey;;@POTUS @c0nvey;#StateDept;8,02663E+17;https://twitter.com/AlishiaCharett2/status/802662723506999296;;
MarcioRRAlves;26/11/2016 21:58;0;0;In a statement, @SenTomCotton let his feelings about the death of #FidelCastro be... http:// ln.is/06IWd by #maira203 via @c0nvey;;@SenTomCotton @c0nvey;#FidelCastro #maira203;8,02663E+17;https://twitter.com/MarcioRRAlves/status/802662722764677121;;
BostonBadasses;26/11/2016 21:58;0;0;I'll say it, fuck Fidel Castro !! I hope he burns in FUCKING hell ! #nobetterthanhitler #fuckem;;;#nobetterthanhitler #fuckem;8,02663E+17;https://twitter.com/BostonBadasses/status/802662721594355712;;
rockarthunter;26/11/2016 21:57;0;0;I liked a @YouTube video http:// youtu.be/IBr-hyPHku0?a WIKILEAKS BREAKING NEWS: Julian Assange is Alive. Fidel Castro on WikiLeaks. Wapo;;@YouTube;;8,02663E+17;https://twitter.com/rockarthunter/status/802662719794970624;;
NEDAallColour;26/11/2016 21:57;0;1;@realDonaldTrump trying to insinuate there will be change but it's unlikely!Cubas policy is strong #Thanksgiving to #fidelcastro;;@realDonaldTrump;#Thanksgiving #fidelcastro;8,02663E+17;https://twitter.com/NEDAallColour/status/802662718201180160;;
dafeuvieghara;26/11/2016 21:57;1;4;Fidel Castro was an awful man, don't let twitter fool you;;;;8,02663E+17;https://twitter.com/dafeuvieghara/status/802662717194575872;;
QkTipcom;26/11/2016 21:57;0;1;After the news of Fidel Castro ’s death took over every social media platform, Hollywood quickly reacted. Castro,... http:// fb.me/1xt4YL2Pn;;;;8,02663E+17;https://twitter.com/QkTipcom/status/802662716825423872;;
HubertUlric;26/11/2016 21:57;0;0;In a statement, @TomCottonAR let his feelings about the death of #FidelCastro ... http:// ln.is/LeBDx by #SpecialKMB1969 via @c0nvey;;@TomCottonAR @c0nvey;#FidelCastro #SpecialKMB1969;8,02663E+17;https://twitter.com/HubertUlric/status/802662715613388800;;
TrishaHendricks;26/11/2016 21:57;2;2;A Valley #Cuban refugee shares what he thinks the future of #Cuba holds following #FidelCastro ’s death. #12News @6 pm @12NewsNico @ameema22;;@6 @12NewsNico @ameema22;#Cuban #Cuba #FidelCastro #12News;8,02663E+17;https://twitter.com/TrishaHendricks/status/802662714187259904;;
aAdamNyhan;26/11/2016 21:57;1;0;I just published “ Fidel Castro : myth, dictator and revolutionary” https:// medium.com/@w.flaviomg/fi del-castro-myth-dictator-and-revolutionary-d0e09e24cac5#.k21k73240 …;;@w;#;8,02663E+17;https://twitter.com/aAdamNyhan/status/802662714057392132;;
dblok78;26/11/2016 21:57;0;0;"It seems that Fidel Castro just couldn't live in a world without Florence Henderson."" RIP, Mrs. Brady.""";;;;8,02663E+17;https://twitter.com/dblok78/status/802662707400847360;;
MostLivableCity;26/11/2016 21:57;0;0;Cuba's Fidel Castro , who defied US for 50 years, has died | http:// fxn.ws/2gf6RTs;;;;8,02663E+17;https://twitter.com/MostLivableCity/status/802662703294808064;;
ZabMustefa;26/11/2016 21:57;16;12;Striking photos of Yasser Arafat and Fidel Castro . Castro was a vocal supporter of Palestinian rights over the last six decades. pic.twitter.com/QrNHGuScsd;;;;8,02663E+17;https://twitter.com/ZabMustefa/status/802662696369930240;;
fact275;26/11/2016 21:57;0;0;President Reagan was 1-0 lifetime against Fidel Castro pic.twitter.com/DY85lfx7bT;;;;8,02663E+17;https://twitter.com/fact275/status/802662673540186112;;
artistnest;26/11/2016 21:57;1;3;RT @nbcnews ' Fidel Castro : Scenes from the life of the Cuban giant'. http:// nbcnews.to/1CAClYd pic.twitter.com/6XB5PPTpI0;;@nbcnews;;8,02663E+17;https://twitter.com/artistnest/status/802662663582990336;;
calebmantzios54;26/11/2016 21:57;0;1;Liberals hate on Trump but praise Fidel Castro lmao ???;;;;8,02663E+17;https://twitter.com/calebmantzios54/status/802662661397823488;;
redalertnow;26/11/2016 21:57;2;1;Vladimir Putin: Fidel Castro was a “reliable friend of Russia.” http:// theconservativemonster.com/vladimir-putin -fidel-castro-was-a-reliable-friend-of-russia/ …;;;;8,02663E+17;https://twitter.com/redalertnow/status/802662657488666624;;
Gilizqui;26/11/2016 21:57;0;0;Cuban-Americans Celebrate Fidel Castro 's Death on the Streets of Miami http:// insider.foxnews.com/2016/11/26/cub an-americans-celebrate-fidel-castros-death-miami-calle-ocho …;;;;8,02663E+17;https://twitter.com/Gilizqui/status/802662656314249217;;
qmarshall;26/11/2016 21:57;0;0;Cuban Artist Arrested for 'He's Gone' Graffiti Following Fidel Castro 's Death http:// ln.is/jWOAw by #WillJHenry via @c0nvey;;@c0nvey;#WillJHenry;8,02663E+17;https://twitter.com/qmarshall/status/802662654472925185;;
Rogerolfart;26/11/2016 21:57;0;0;Fidel Castro 's death cannot bring back his thousands of victims, nor can it bring... http:// ln.is/JhiUM by #SenTedCruz via @c0nvey;;@c0nvey;#SenTedCruz;8,02663E+17;https://twitter.com/Rogerolfart/status/802662649767096320;;
AllThingsWSB;26/11/2016 21:57;0;0;Fidel Castro dies: Exiles recall pain with sorrow, freedom with joy http:// 2wsb.tv/2gi62cS pic.twitter.com/RUxNOae3Nx;;;;8,02663E+17;https://twitter.com/AllThingsWSB/status/802662647892164608;;
DOPEITSC;26/11/2016 21:57;0;0;I love Twitter for these Fidel Castro jokes;;;;8,02663E+17;https://twitter.com/DOPEITSC/status/802662642221363200;;
poshthajosh;26/11/2016 21:57;0;1;Auburn's defense and Fidel Castro died today. #IronBowl;;;#IronBowl;8,02663E+17;https://twitter.com/poshthajosh/status/802662642040979456;;
Rus_Eng_News;26/11/2016 21:57;0;0;Nicaragua declared nine days of mourning after the death of Fidel Castro https:// ria.ru/world/20161127 /1482253670.html … pic.twitter.com/e4ef52N0Ni #news #Russia;;;#news #Russia;8,02663E+17;https://twitter.com/Rus_Eng_News/status/802662637410668544;;
Haziq_Escobar;26/11/2016 21:57;0;1;Fidel Castro survived 638 assassination attempts, but even he could not survive 2016;;;;8,02663E+17;https://twitter.com/Haziq_Escobar/status/802662628233388032;;
iMattBell;26/11/2016 21:57;0;0;"UN Secretary General:  Fidel Castro was a strong voice for social… https://www. instagram.com/p/BNSuj7KBbeaw WWF6YvJ_oo_HXQEhkyK4nHztLE0/ …""";;;;8,02663E+17;https://twitter.com/iMattBell/status/802662617286225920;;
SaharPahlavie1;26/11/2016 21:57;0;0;@AmbassadorKennedy: We are passing a time in history which ended Fidel Castro 's life, and it's a beginning of a new era without the Union.;;@AmbassadorKennedy;;8,02663E+17;https://twitter.com/SaharPahlavie1/status/802662613058342912;;
NexusOfFire;26/11/2016 21:57;0;0;Rot in hell, Fidel Castro . https:// twitter.com/TheSafestSpace /status/802570662640517121 …;;;;8,02663E+17;https://twitter.com/NexusOfFire/status/802662590979698688;;
bob4gov_now;26/11/2016 21:57;0;0;Obama Offers ‘Condolences’ After Fidel Castro Death - Breitbart http://www. breitbart.com/2016-president ial-race/2016/11/26/obama-offers-condolences-fidel-castro-death/ … #Libusters;;;#Libusters;8,02663E+17;https://twitter.com/bob4gov_now/status/802662590698504192;;
MurphKY1224;26/11/2016 21:57;0;1;When did we get to the point where we canonize all who die, including tyrannical mass murderers like #FidelCastro ? https:// twitter.com/shannonbream/s tatus/802623249863610376 …;;;#FidelCastro;8,02663E+17;https://twitter.com/MurphKY1224/status/802662585023729666;;
EugeneHaynes;26/11/2016 21:57;0;0;ICYMI: The death of #FidelCastro celebrated by hundreds in Miami http:// buff.ly/2g4i7V7 pic.twitter.com/vyL64Gy1ER;;;#FidelCastro;8,02663E+17;https://twitter.com/EugeneHaynes/status/802662579319480320;;
ConservaVideos;26/11/2016 21:57;0;0;Chris Tingles Recalls Fidel Castro as a ‘Romantic Figure, Folk Hero’ [Video]... https:// goo.gl/YO4SLL #chris_matthews #Commmunism;;;#chris_matthews #Commmunism;8,02663E+17;https://twitter.com/ConservaVideos/status/802662574755979264;;
TrishaHendricks;26/11/2016 21:57;1;0;Supporters mourn long-time #Cuban leader #FidelCastro ’s death, while others celebrate the oppressive leader's death. Details: #12News @6 pm;;@6;#Cuban #FidelCastro #12News;8,02663E+17;https://twitter.com/TrishaHendricks/status/802662570725240832;;
Matty_Light12;26/11/2016 21:57;0;2;Fidel Castro killed people by firing squad on the regular and people are labeling him as a hero;;;;8,02663E+17;https://twitter.com/Matty_Light12/status/802662563565682688;;
CookCharles;26/11/2016 21:57;0;0;Fidel Castro is still dead #Cuba;;;#Cuba;8,02663E+17;https://twitter.com/CookCharles/status/802662557790023680;;
Rajender_Shimla;26/11/2016 21:57;0;1;RIP - #FidelCastro served as Prime Minister of Cuba from 1959 to 1976 and then as President from 1976 to 2008. http:// fb.me/6ZaAzbfXK;;;#FidelCastro;8,02663E+17;https://twitter.com/Rajender_Shimla/status/802662549019734017;;
LACCAL_;26/11/2016 21:57;0;5;" Fidel Castro is worse than Hitler, they have no wifi "" - ........ my mother everyone""";;;;8,02663E+17;https://twitter.com/LACCAL_/status/802662540656267264;;
DcFreeAds2;26/11/2016 21:57;0;0;Will Fidel Castro 's death offer Trump an opening on Cuba? http:// dlvr.it/MlZcGd;;;;8,02663E+17;https://twitter.com/DcFreeAds2/status/802662537988751360;;
ObnoxAnonymous;26/11/2016 21:57;1;0;Watch Oliver Stone’s Controversial Fidel Castro Doc That HBO Wouldn’t Show http:// fb.me/4GOyAqwqN;;;;8,02663E+17;https://twitter.com/ObnoxAnonymous/status/802662536638267392;;
ViralTrendEng;26/11/2016 21:57;0;0;"cnni: Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659453329936384 …""";;;;8,02663E+17;https://twitter.com/ViralTrendEng/status/802662536164343808;;
Haziq_Escobar;26/11/2016 21:57;1;1;FIDEL Castro is dead but his spirit will live on in casino Donald Trump will build in Havana.;;;;8,02663E+17;https://twitter.com/Haziq_Escobar/status/802662530246021120;;
SergeyMalovatov;26/11/2016 21:57;0;0;Nigel Farage reacts to the death of Fidel Castro https:// youtu.be/8-dMV6qU5EA via @YouTube;;@YouTube;;8,02663E+17;https://twitter.com/SergeyMalovatov/status/802662522675490816;;
jenifer_hayes;26/11/2016 21:57;0;0;I feel like #FidelCastro dying isn't a bad thing? #sorrynotsorry;;;#FidelCastro #sorrynotsorry;8,02663E+17;https://twitter.com/jenifer_hayes/status/802662517654913024;;
atbernal;26/11/2016 21:57;0;0;BBC News - Fidel Castro : Cuba president as a world icon http://www. bbc.com/news/world-lat in-america-12149689 …;;;;8,02663E+17;https://twitter.com/atbernal/status/802662517206056961;;
joecarter;26/11/2016 21:57;16;34;Fidel Castro was an inveterate Freedom Fighter. He fought freedom around the globe for decades before finally killing it in Cuba.;;;;8,02663E+17;https://twitter.com/joecarter/status/802662515335430145;;
matthewcordaro1;26/11/2016 21:57;0;0;Fidel Castro , who defied US for decades, dies at 90 in Cuba http:// longisland.news12.com/news/fidel-cas tro-who-defied-us-for-decades-dies-at-90-in-cuba-1.12672164 … via @News12LI;;@News12LI;;8,02663E+17;https://twitter.com/matthewcordaro1/status/802662514513195009;;
Kazi_Australia;26/11/2016 21:57;0;0;#News • University of Havana mourns former student and Cuban leader Fidel Castro (PHOTOS): Crowds have gathered… http:// dlvr.it/MlZcGk pic.twitter.com/VQolNbb4DN;;;#News;8,02663E+17;https://twitter.com/Kazi_Australia/status/802662512105664512;;
SherPalace;26/11/2016 21:57;0;0;I don't like the media's hype over #FidelCastro death, he was hated by EVERYBODY! #nuffSaid #politics;;;#FidelCastro #nuffSaid #politics;8,02663E+17;https://twitter.com/SherPalace/status/802662511715745792;;
AdmiralOPG;26/11/2016 21:57;0;0;I'm the Fidel Castro of anal.;;;;8,02663E+17;https://twitter.com/AdmiralOPG/status/802662508611899392;;
RNicholsonJr;26/11/2016 21:57;0;0;Obama: History will judge Fidel Castro ’s ‘enormous impact’ on Cubans http:// a.msn.com/01/en-us/AAkN2 XF?ocid=st …;;;;8,02663E+17;https://twitter.com/RNicholsonJr/status/802662506896510976;;
Sax_Jabbering;26/11/2016 21:57;0;0;University of Havana mourns former student and Cuban leader Fidel Castro (PHOTOS) http:// dlvr.it/MlZcBs pic.twitter.com/zsK5Kujnf4;;;;8,02663E+17;https://twitter.com/Sax_Jabbering/status/802662506497880064;;
CaryVarelRCED;26/11/2016 21:57;0;0;RIP Fidel Castro . You will be missed https://twitter.com/FillWerrell/status/802602833681911808/photo/1 pic.twitter.com/B3ED2OQjHO;;;;8,02663E+17;https://twitter.com/CaryVarelRCED/status/802662504107098112;;
FOXuknews;26/11/2016 21:57;0;0;"How Donald Trump responded to the death of Fidel Castro , a brutal dictator"" http:// wapo.st/2gt7Qm5""";;;;8,02663E+17;https://twitter.com/FOXuknews/status/802662502748127232;;
MerrieTappeiner;26/11/2016 21:57;0;0;RIP Fidel Castro . You will be missed https://twitter.com/FillWerrell/status/802602833681911808/photo/1 pic.twitter.com/eWrvqgZhxv;;;;8,02663E+17;https://twitter.com/MerrieTappeiner/status/802662500105752576;;
zesty_politics;26/11/2016 21:57;1;0;#DonaldTrump Calls For ‘ #FreeCuba ’ After #FidelCastro ’s Death http://www. breitbart.com/big-government /2016/11/26/donald-trump-calls-free-cuba-fidel-castros-death/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29 … pic.twitter.com/1PaVvxQWeK;;;#DonaldTrump #FreeCuba #FidelCastro;8,02662E+17;https://twitter.com/zesty_politics/status/802662494015602688;;
ElCidTheGeneral;26/11/2016 21:57;1;1;Fucking commies. #FidelCastro was a piece of shit for being a communist. End of story. pic.twitter.com/hzqEsGv9kz;;;#FidelCastro;8,02662E+17;https://twitter.com/ElCidTheGeneral/status/802662491859849216;;
